# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
32.400000,5.1858786037e-01,5.2584101833e-01,5.1889223768e-01,5.3192062406e-01,5.2832109506e-01,5.2408060405e-01,5.1778419280e-01,5.1392091076e-01,5.0713257962e-01,5.0753689582e-01,4.9552417183e-01,4.9345827939e-01,4.8053918118e-01,4.7850531319e-01,4.7981337054e-01,4.6674955692e-01,4.7721962451e-01,4.7531538772e-01,4.8191734712e-01,4.7693974905e-01
32.450000,5.1910381907e-01,5.2551285326e-01,5.1832325716e-01,5.3218436005e-01,5.2834419299e-01,5.2397888774e-01,5.1788685850e-01,5.1333052462e-01,5.0730881950e-01,5.0779399493e-01,4.9555796173e-01,4.9356762476e-01,4.8093059293e-01,4.7831067858e-01,4.7954574349e-01,4.6718338014e-01,4.7665785782e-01,4.7493080195e-01,4.8212173486e-01,4.7742605592e-01
32.500000,5.1963227452e-01,5.2518660755e-01,5.1776418368e-01,5.3248760847e-01,5.2826150969e-01,5.2392282600e-01,5.1799230421e-01,5.1273773325e-01,5.0752011463e-01,5.0801495053e-01,4.9556982725e-01,4.9365409016e-01,4.8136011763e-01,4.7812367837e-01,4.7928471058e-01,4.6760049348e-01,4.7603213890e-01,4.7461820227e-01,4.8237349352e-01,4.7786313530e-01
32.550000,5.2016283662e-01,5.2486606916e-01,5.1722201080e-01,5.3282149090e-01,5.2807946567e-01,5.2391655039e-01,5.1809516996e-01,5.1215581658e-01,5.0776214519e-01,5.0819968736e-01,4.9554278031e-01,4.9372813111e-01,4.8182321006e-01,4.7794317372e-01,4.7903662287e-01,4.6799712892e-01,4.7536236797e-01,4.7438966242e-01,4.8265065377e-01,4.7824502623e-01
32.600000,5.2068445153e-01,5.2455399777e-01,5.1670582657e-01,5.3317612125e-01,5.2780513516e-01,5.2396072516e-01,5.1819157041e-01,5.1159874284e-01,5.0802646251e-01,5.0835176182e-01,4.9546298657e-01,4.9380052366e-01,4.8231109958e-01,4.7776563366e-01,4.7880927385e-01,4.6837332841e-01,4.7467035540e-01,4.7425301015e-01,4.8293056140e-01,4.7856843231e-01
32.650000,5.2118550870e-01,5.2425229906e-01,5.1622610518e-01,5.3354102963e-01,5.2744638291e-01,5.2405249139e-01,5.1827903607e-01,5.1108041375e-01,5.0830176446e-01,5.0847698470e-01,4.9532182309e-01,4.9388085876e-01,4.8281196707e-01,4.7758571198e-01,4.7861115055e-01,4.6873178620e-01,4.7397952754e-01,4.7421146952e-01,4.8319094481e-01,4.7883274462e-01
32.700000,5.2165408453e-01,5.2396235927e-01,5.1579414962e-01,5.3390536462e-01,5.2701267092e-01,5.2418570396e-01,5.1835657837e-01,5.1061377330e-01,5.0857604754e-01,5.0858174579e-01,4.9511646434e-01,4.9397661327e-01,4.8331221601e-01,4.7739723810e-01,4.7845051161e-01,4.6907644476e-01,4.7331395785e-01,4.7426375758e-01,4.8341094394e-01,4.7903937463e-01
32.750000,5.2207859935e-01,5.2368530017e-01,5.1542141991e-01,5.3425791487e-01,5.2651567740e-01,5.2435112603e-01,5.1842525073e-01,5.1021008105e-01,5.0883859734e-01,5.0867141650e-01,4.9484974903e-01,4.9409237985e-01,4.8379756073e-01,4.7719444056e-01,4.7833428830e-01,4.6941124744e-01,4.7269682615e-01,4.7440492492e-01,4.8357192123e-01,4.7919127845e-01
32.800000,5.2244866267e-01,5.2342199096e-01,5.1511879350e-01,5.3458682419e-01,5.2596944640e-01,5.2453658720e-01,5.1848852190e-01,5.0987858506e-01,5.0908085604e-01,5.0874897435e-01,4.9452978311e-01,4.9422917453e-01,4.8425412787e-01,4.7697312089e-01,4.7826750827e-01,4.6973920009e-01,4.7214940001e-01,4.7462739391e-01,4.8365817629e-01,4.7929287276e-01
32.850000,5.2275573015e-01,5.2317328070e-01,5.1489606641e-01,5.3487953914e-01,5.2538985012e-01,5.2472779448e-01,5.1855206828e-01,5.0962621631e-01,5.0929627212e-01,5.0881455478e-01,4.9416902400e-01,4.9438423385e-01,4.8466956350e-01,4.7673123458e-01,4.7825332827e-01,4.7006186432e-01,4.7169040546e-01,4.7492137160e-01,4.8365777539e-01,4.7934982654e-01
32.900000,5.2299327983e-01,5.2294037241e-01,5.1476137354e-01,5.3512327092e-01,5.2479355626e-01,5.2490990014e-01,5.1862306567e-01,5.0945696271e-01,5.0947971298e-01,5.0886611402e-01,4.9378301840e-01,4.9455145967e-01,4.8503407362e-01,4.7646910273e-01,4.7829307043e-01,4.7037931058e-01,4.7133537133e-01,4.7527506190e-01,4.8356315971e-01,4.7936876316e-01
32.950000,5.2315652262e-01,5.2272494836e-01,5.1472010616e-01,5.3530576938e-01,5.2419741236e-01,5.2506922018e-01,5.1870948584e-01,5.0937164505e-01,5.0962701915e-01,5.0890022984e-01,4.9338909625e-01,4.9472205885e-01,4.8534100147e-01,4.7618958643e-01,4.7838586627e-01,4.7069044147e-01,4.7109610811e-01,4.7567526805e-01,4.8337127274e-01,4.7935694140e-01
33.000000,5.2324206576e-01,5.2252927145e-01,5.1477391009e-01,5.3541612960e-01,5.2361805010e-01,5.2519448532e-01,5.1881971969e-01,5.0936860994e-01,5.0973515429e-01,5.0891254979e-01,4.9300505615e-01,4.9488507960e-01,4.8558659243e-01,4.7589804340e-01,4.7852818752e-01,4.7099351158e-01,4.7098013991e-01,4.7610810142e-01,4.8308350855e-01,4.7932183340e-01
33.050000,5.2324810725e-01,5.2235627928e-01,5.1492040162e-01,5.3544554324e-01,5.2307122481e-01,5.2527761249e-01,5.1896182049e-01,5.0944454077e-01,5.0980267894e-01,5.0889848473e-01,4.9264806563e-01,4.9502814110e-01,4.8576911139e-01,4.7560209853e-01,4.7871351968e-01,4.7128693143e-01,4.7099010290e-01,4.7655936910e-01,4.8270527892e-01,4.7927068769e-01
33.100000,5.2317509065e-01,5.2220917844e-01,5.1515339574e-01,5.3538815960e-01,5.2257105118e-01,5.2531420489e-01,5.1914205338e-01,5.0959473755e-01,5.0982982785e-01,5.0885422553e-01,4.9233378901e-01,4.9513846631e-01,4.8588812960e-01,4.7531114607e-01,4.7893235588e-01,4.7157034391e-01,4.7112363901e-01,4.7701490827e-01,4.8224517945e-01,4.7921011769e-01
33.150000,5.2302619625e-01,5.2209089365e-01,5.1546311917e-01,5.3524189151e-01,5.2212908055e-01,5.2530349382e-01,5.1936377166e-01,5.0981318640e-01,5.0981776176e-01,5.0877768779e-01,4.9207564758e-01,4.9520405075e-01,4.8594447761e-01,4.7503549247e-01,4.7917256688e-01,4.7184537374e-01,4.7137398714e-01,4.7746104505e-01,4.8171436268e-01,4.7914591354e-01
33.200000,5.2280726440e-01,5.2200362670e-01,5.1583625032e-01,5.3500884553e-01,5.2175371114e-01,5.2524764068e-01,5.1962712868e-01,5.1009287366e-01,5.0976736177e-01,5.0866940263e-01,4.9188446272e-01,4.9521459553e-01,4.8594069977e-01,4.7478533030e-01,4.7941991142e-01,4.7211544467e-01,4.7173086490e-01,4.7788510862e-01,4.8112635899e-01,4.7908311757e-01
33.250000,5.2252601955e-01,5.2194808944e-01,5.1625624177e-01,5.3469552134e-01,5.2145041660e-01,5.2515100129e-01,5.1992932637e-01,5.1042616730e-01,5.0967848411e-01,5.0853304126e-01,4.9176850366e-01,4.9516153190e-01,4.8588158686e-01,4.7456978118e-01,4.7965887836e-01,4.7238505146e-01,4.7218107399e-01,4.7827601348e-01,4.8049712979e-01,4.7902614029e-01
33.300000,5.2219129697e-01,5.2192270971e-01,5.1670417652e-01,5.3431310410e-01,5.2122220567e-01,5.2501954387e-01,5.2026518290e-01,5.1080491160e-01,5.0955028935e-01,5.0837533373e-01,4.9173350730e-01,4.9503730342e-01,4.8577438814e-01,4.7439626210e-01,4.7987379351e-01,4.7265903189e-01,4.7270874448e-01,4.7862468060e-01,4.7984477542e-01,4.7897875869e-01
33.350000,5.2181307193e-01,5.2192336790e-01,5.1715995964e-01,5.3387736164e-01,5.2106984900e-01,5.2485994849e-01,5.2062772475e-01,5.1122045505e-01,5.0938237815e-01,5.0820546729e-01,4.9178257381e-01,4.9483485868e-01,4.8562856886e-01,4.7427025661e-01,4.8004973574e-01,4.7294201613e-01,4.7329565122e-01,4.7892414701e-01,4.7918873960e-01,4.7894386849e-01
33.400000,5.2140284158e-01,5.2194363554e-01,5.1760384793e-01,5.3340776330e-01,5.2099196989e-01,5.2467863579e-01,5.2100867212e-01,5.1166388075e-01,5.0917570368e-01,5.0803381983e-01,4.9191618871e-01,4.9454801421e-01,4.8545539724e-01,4.7419531623e-01,4.8017344013e-01,4.7323812694e-01,4.7392174725e-01,4.7916932213e-01,4.7854882898e-01,4.7892284778e-01
33.450000,5.2097335827e-01,5.2197525055e-01,5.1801814500e-01,5.3292620152e-01,5.2098523540e-01,5.2448119163e-01,5.2139867969e-01,5.1212639098e-01,5.0893288027e-01,5.0787010380e-01,4.9213263739e-01,4.9417256918e-01,4.8526720837e-01,4.7417290095e-01,4.8023422658e-01,4.7355089604e-01,4.7456604600e-01,4.7935653800e-01,4.7794439503e-01,4.7891514536e-01
33.500000,5.2053763942e-01,5.2200864898e-01,5.1838827382e-01,5.3245554841e-01,5.2104462208e-01,5.2427190628e-01,5.2178757491e-01,5.1259955181e-01,5.0865867193e-01,5.0772161793e-01,4.9242856759e-01,4.9370754841e-01,4.8507621834e-01,4.7420185704e-01,4.8022453852e-01,4.7388325892e-01,4.7520791343e-01,4.7948348178e-01,4.7739388523e-01,4.7891867518e-01
33.550000,5.2010807372e-01,5.2203358519e-01,5.1870321294e-01,5.3201813416e-01,5.2116380307e-01,5.2405338865e-01,5.2216473621e-01,5.1307522920e-01,5.0836088376e-01,5.0759208759e-01,4.9279913139e-01,4.9315617400e-01,4.8489353225e-01,4.7427794266e-01,4.8014032685e-01,4.7423722426e-01,4.7582806374e-01,4.7954947883e-01,4.7691438715e-01,4.7893060439e-01
33.600000,5.1969607260e-01,5.2203987708e-01,5.1895576233e-01,5.3163423878e-01,5.2133549488e-01,5.2382673942e-01,5.2251919627e-01,5.1354553744e-01,5.0805072347e-01,5.0748111571e-01,4.9323787766e-01,4.9252644643e-01,4.8472855807e-01,4.7439391293e-01,4.7998142870e-01,4.7461342353e-01,4.7640887687e-01,4.7955576908e-01,4.7652099968e-01,4.7894794908e-01
33.650000,5.1931170708e-01,5.2201808129e-01,5.1914221889e-01,5.3132067290e-01,5.2155171277e-01,5.2359224504e-01,5.2283979303e-01,5.1400298623e-01,5.0774201613e-01,5.0738443214e-01,4.9373687710e-01,4.9183102645e-01,4.8458854204e-01,4.7454057303e-01,4.7975147371e-01,4.7501123580e-01,4.7693457869e-01,4.7950562018e-01,4.7622635819e-01,4.7896784934e-01
33.700000,5.1896321298e-01,5.2196024749e-01,5.1926165500e-01,5.3108955086e-01,5.2180429413e-01,5.2334997139e-01,5.2311573593e-01,5.1444086014e-01,5.0744974480e-01,5.0729494492e-01,4.9428708604e-01,4.9108643307e-01,4.8447808002e-01,4.7470816253e-01,4.7945736053e-01,4.7542926888e-01,4.7739170427e-01,4.7940412818e-01,4.7604012492e-01,4.7898743392e-01
33.750000,5.1865677966e-01,5.2186074278e-01,5.1931531658e-01,5.3094736344e-01,5.2208573781e-01,5.2310024311e-01,5.2333708258e-01,5.1485363593e-01,5.0718864093e-01,5.0720395891e-01,4.9487870796e-01,4.9031214292e-01,4.8439855006e-01,4.7488715788e-01,4.7910874336e-01,4.7586570170e-01,4.7776975765e-01,4.7925784685e-01,4.7596836663e-01,4.7900352326e-01
33.800000,5.1839670950e-01,5.2171645202e-01,5.1930593807e-01,5.3089439848e-01,5.2238998289e-01,5.2284464232e-01,5.2349469661e-01,5.1523734636e-01,5.0697224158e-01,5.0710205868e-01,4.9550156036e-01,4.8952980143e-01,4.8434763674e-01,4.7506860442e-01,4.7871755947e-01,4.7631827500e-01,4.7806184057e-01,4.7907451302e-01,4.7601315264e-01,4.7901258984e-01
33.850000,5.1818561619e-01,5.2152663339e-01,5.1923724798e-01,5.3092470886e-01,5.2271261673e-01,5.2258699729e-01,5.2358026141e-01,5.1558972438e-01,5.0681226473e-01,5.0697996938e-01,4.9614526850e-01,4.8876226938e-01,4.8431959791e-01,4.7524414208e-01,4.7829749900e-01,4.7678399312e-01,4.7826502582e-01,4.7886290048e-01,4.7617253641e-01,4.7901072695e-01
33.900000,5.1802431702e-01,5.2129302175e-01,5.1911404181e-01,5.3102694406e-01,5.2305037870e-01,5.2233329590e-01,5.2358683840e-01,5.1590996682e-01,5.0671807257e-01,5.0682972512e-01,4.9679893588e-01,4.8803229553e-01,4.8430631045e-01,4.7540599048e-01,4.7786346294e-01,4.7725888325e-01,4.7838025995e-01,4.7863263101e-01,4.7644073489e-01,4.7899389348e-01
33.950000,5.1791166190e-01,5.2101994017e-01,5.1894225817e-01,5.3118579804e-01,5.2340037113e-01,5.2209107744e-01,5.2350992336e-01,5.1619829123e-01,5.0669631578e-01,5.0664593784e-01,4.9745055560e-01,4.8736083948e-01,4.8429852792e-01,4.7554717253e-01,4.7743078618e-01,4.7773806059e-01,4.7841180794e-01,4.7839383462e-01,4.7680815144e-01,4.7895868864e-01
34.000000,5.1784467485e-01,5.2071464065e-01,5.1872892977e-01,5.3138350505e-01,5.2375937435e-01,5.2186907841e-01,5.2334835896e-01,5.1645553599e-01,5.0675070936e-01,5.0642713757e-01,4.9808641821e-01,4.8676528487e-01,4.8428712657e-01,4.7566181849e-01,4.7701413030e-01,4.7821581211e-01,4.7836643544e-01,4.7815674738e-01,4.7726118529e-01,4.7890309639e-01
34.050000,5.1781876401e-01,5.2038743362e-01,5.1848189640e-01,5.3160117840e-01,5.2412341795e-01,5.2167675520e-01,5.2310456894e-01,5.1668308772e-01,5.0688177407e-01,5.0617648329e-01,4.9869071617e-01,4.8625843021e-01,4.8426440541e-01,4.7574541681e-01,4.7662643989e-01,4.7868565287e-01,4.7825273986e-01,4.7793147508e-01,4.7778263484e-01,4.7882672927e-01
34.100000,5.1782798479e-01,5.2005092658e-01,5.1820928890e-01,5.3182025602e-01,5.2448772552e-01,5.2152317116e-01,5.2278457513e-01,5.1688279218e-01,5.0708678443e-01,5.0590123652e-01,4.9924601719e-01,4.8584837967e-01,4.8422501679e-01,4.7579478463e-01,4.7627821941e-01,4.7914067501e-01,4.7808099451e-01,4.7772773868e-01,4.7835304837e-01,4.7873038452e-01
34.150000,5.1786546589e-01,5.1971897020e-01,5.1791900766e-01,5.3202350739e-01,5.2484676340e-01,5.2141547583e-01,5.2239798691e-01,5.1705649527e-01,5.0735981079e-01,5.0561181307e-01,4.9973440803e-01,4.8553889336e-01,4.8416630337e-01,4.7580806038e-01,4.7597714859e-01,4.7957401564e-01,4.7786341092e-01,4.7755458359e-01,4.7895223737e-01,4.7861564233e-01
34.200000,5.1792384759e-01,5.1940588374e-01,5.1761837504e-01,5.3219524736e-01,5.2519421562e-01,5.2135776298e-01,5.2195777363e-01,5.1720578191e-01,5.0769185821e-01,5.0532119729e-01,5.0013866615e-01,4.8532980286e-01,4.8408851368e-01,4.7578468596e-01,4.7572780942e-01,4.7997930464e-01,4.7761416507e-01,4.7741996305e-01,4.7956019714e-01,4.7848494864e-01
34.250000,5.1799570346e-01,5.1912573015e-01,5.1731421910e-01,5.3232153845e-01,5.2552299575e-01,5.2135099650e-01,5.2147944516e-01,5.1733231192e-01,5.0807142801e-01,5.0504419896e-01,5.0044352570e-01,4.8521699137e-01,4.8399506758e-01,4.7572520562e-01,4.7553141085e-01,4.8035109256e-01,4.7734878568e-01,4.7733010924e-01,4.8015756815e-01,4.7834167580e-01
34.300000,5.1807379111e-01,5.1889153979e-01,5.1701319596e-01,5.3239069489e-01,5.2582541821e-01,5.2139367119e-01,5.2097984074e-01,5.1743824469e-01,5.0848550788e-01,5.0479606095e-01,5.0063709301e-01,4.8519224675e-01,4.8389266838e-01,4.7563112283e-01,4.7538549881e-01,4.8068541872e-01,4.7708293530e-01,4.7728913541e-01,4.8072619235e-01,4.7818972304e-01
34.350000,5.1815106502e-01,5.1871477261e-01,5.1672185003e-01,5.3239373277e-01,5.2609350032e-01,5.2148228988e-01,5.2047627363e-01,5.1752642668e-01,5.0892057985e-01,5.0459102726e-01,5.0071211155e-01,4.8524353391e-01,4.8379078124e-01,4.7550481411e-01,4.7528415328e-01,4.8098036850e-01,4.7683078232e-01,4.7729908639e-01,4.8124989627e-01,4.7803295439e-01
34.400000,5.1822077984e-01,5.1860489389e-01,5.1644630212e-01,5.3232469925e-01,5.2631942885e-01,5.2161147596e-01,5.1998592233e-01,5.1760032065e-01,5.0936315552e-01,5.0444108551e-01,5.0066698675e-01,4.8535590574e-01,4.8370035600e-01,4.7534924468e-01,4.7521893968e-01,4.8123632804e-01,4.7660344740e-01,4.7736009751e-01,4.8171546627e-01,4.7787516401e-01
34.450000,5.1827700952e-01,5.1856878693e-01,5.1619188412e-01,5.3218099283e-01,5.2649620275e-01,5.2177395163e-01,5.1952499308e-01,5.1766391657e-01,5.0980001098e-01,5.0435459615e-01,5.0050629338e-01,4.8551296224e-01,4.8363236167e-01,4.7516748678e-01,4.7517981358e-01,4.8145589367e-01,4.7640815505e-01,4.7747059713e-01,4.8211365613e-01,4.7772043581e-01
34.500000,5.1831543784e-01,5.1861011699e-01,5.1596280012e-01,5.3196351143e-01,5.2661819684e-01,5.2196072836e-01,5.1910770813e-01,5.1772145188e-01,5.1021867519e-01,5.0433517148e-01,5.0024043811e-01,4.8569855934e-01,4.8359652646e-01,4.7496248001e-01,4.7515596437e-01,4.8164340476e-01,4.7624808917e-01,4.7762743855e-01,4.8243994158e-01,4.7757335938e-01
34.550000,5.1833381122e-01,5.1872914322e-01,5.1576193670e-01,5.3167656574e-01,5.2668127832e-01,5.2216171813e-01,5.1874550884e-01,5.1777690490e-01,5.1060805322e-01,5.0438164993e-01,4.9988461856e-01,4.8589820174e-01,4.8360019417e-01,4.7473750252e-01,4.7513694920e-01,4.8180435696e-01,4.7612253732e-01,4.7782574498e-01,4.8269449960e-01,4.7743882476e-01
34.600000,5.1833195249e-01,5.1892297272e-01,5.1559103117e-01,5.3132749536e-01,5.2668262098e-01,5.2236668384e-01,5.1844671599e-01,5.1783370959e-01,5.1095869145e-01,5.0448918814e-01,4.9945730874e-01,4.8609949631e-01,4.8364746604e-01,4.7449710525e-01,4.7511371804e-01,4.8194480109e-01,4.7602728631e-01,4.7805879435e-01,4.8288135787e-01,4.7732160424e-01
34.650000,5.1831164306e-01,5.1918564673e-01,5.1545077259e-01,5.3092610852e-01,5.2662090568e-01,5.2256630487e-01,5.1821646310e-01,5.1789471268e-01,5.1126263245e-01,5.0465053798e-01,4.9897873426e-01,4.8629181815e-01,4.8373889362e-01,4.7424763031e-01,4.7507907235e-01,4.8207070535e-01,4.7595552822e-01,4.7831839282e-01,4.8300739444e-01,4.7722610282e-01
34.700000,5.1827658843e-01,5.1950813063e-01,5.1534058878e-01,5.3048425361e-01,5.2649688790e-01,5.2275298895e-01,5.1805652288e-01,5.1796217821e-01,5.1151326606e-01,5.0485681422e-01,4.9846991214e-01,4.8646597213e-01,4.8387166649e-01,4.7399683868e-01,4.7502759234e-01,4.8218724342e-01,4.7589905666e-01,4.7859548403e-01,4.8308177524e-01,4.7715623918e-01
34.750000,5.1823224348e-01,5.1987875841e-01,5.1525834438e-01,5.3001549884e-01,5.2631373405e-01,5.2292131134e-01,5.1796523318e-01,5.1803773391e-01,5.1170552561e-01,5.0509786369e-01,4.9795215285e-01,4.8661433670e-01,4.8404028572e-01,4.7375291037e-01,4.7495542784e-01,4.8229804261e-01,4.7584932211e-01,4.7888040231e-01,4.8311554864e-01,4.7711532397e-01
34.800000,5.1818525074e-01,5.2028401535e-01,5.1520019334e-01,5.2953458459e-01,5.2607692512e-01,5.2306826811e-01,5.1793790568e-01,5.1812201103e-01,5.1183637748e-01,5.0536254515e-01,4.9744634889e-01,4.8673108354e-01,4.8423732565e-01,4.7352381641e-01,4.7486040467e-01,4.8240466156e-01,4.7579834226e-01,4.7916298220e-01,4.8312085057e-01,4.7710610766e-01
34.850000,5.1814279418e-01,5.2070939004e-01,5.1516080948e-01,5.2905654197e-01,5.2579365006e-01,5.2319354069e-01,5.1796750064e-01,5.1821425121e-01,5.1190514204e-01,5.0563899992e-01,4.9697206293e-01,4.8681204208e-01,4.8445377231e-01,4.7331739586e-01,4.7474246010e-01,4.8250634521e-01,4.7573949454e-01,4.7943295446e-01,4.8310986753e-01,4.7713098477e-01
34.900000,5.1811214060e-01,5.2114019194e-01,5.1513407435e-01,5.2859567521e-01,5.2547188512e-01,5.2329962982e-01,5.1804512831e-01,5.1831219344e-01,5.1191358862e-01,5.0591508730e-01,4.9654690854e-01,4.8685465197e-01,4.8467917953e-01,4.7314124528e-01,4.7460387822e-01,4.8259987337e-01,4.7566806023e-01,4.7968049322e-01,4.8309391539e-01,4.7719219953e-01
34.950000,5.1810029327e-01,5.2156202980e-01,5.1511392166e-01,5.2816467694e-01,5.2511989018e-01,5.2339156215e-01,5.1816058955e-01,5.1841209490e-01,5.1186606961e-01,5.0617909170e-01,4.9618607471e-01,4.8685814440e-01,4.8490209490e-01,4.7300187319e-01,4.7444901592e-01,4.8267960668e-01,4.7558153947e-01,4.7989672703e-01,4.8308268820e-01,4.7729201575e-01
35.000000,5.1811366543e-01,5.2196103492e-01,5.1509521089e-01,5.2777395642e-01,5.2474627587e-01,5.2347618921e-01,5.1830319117e-01,5.1850905548e-01,5.1176936386e-01,5.0642027912e-01,4.9590168724e-01,4.8682379518e-01,4.8511055827e-01,4.7290352566e-01,4.7428379189e-01,4.8273795283e-01,4.7547980571e-01,4.8007416450e-01,4.8308379973e-01,4.7743269663e-01
35.050000,5.1815760197e-01,5.2232427085e-01,5.1507446850e-01,5.2743094883e-01,5.2436006541e-01,5.2356113100e-01,5.1846261388e-01,5.1859740627e-01,5.1163209078e-01,5.0662917244e-01,4.9570234678e-01,4.8675493327e-01,4.8529260605e-01,4.7284746453e-01,4.7411526300e-01,4.8276619473e-01,4.7536504151e-01,4.8020720618e-01,4.8310277502e-01,4.7761639899e-01
35.100000,5.1823574835e-01,5.2264052921e-01,5.1505017502e-01,5.2713937340e-01,5.2397050415e-01,5.2365341220e-01,5.1862980361e-01,5.1867080026e-01,5.1146382205e-01,5.0679789550e-01,4.9559333604e-01,4.8665677099e-01,4.8543697107e-01,4.7283201470e-01,4.7395126036e-01,4.8275543018e-01,4.7524131572e-01,4.8029253199e-01,4.8314318676e-01,4.7784511843e-01
35.150000,5.1834968974e-01,5.2290123292e-01,5.1502274823e-01,5.2689898208e-01,5.2358677307e-01,5.2375834428e-01,5.1879770182e-01,5.1872250342e-01,5.1127424325e-01,5.0692057789e-01,4.9557702718e-01,4.8653616499e-01,4.8553385273e-01,4.7285314704e-01,4.7379976606e-01,4.8269747354e-01,4.7511393223e-01,4.8032887061e-01,4.8320645576e-01,4.7812051315e-01
35.200000,5.1849890955e-01,5.2310070839e-01,5.1499452381e-01,5.2670616016e-01,5.2321760836e-01,5.2387932399e-01,5.1896149883e-01,5.1874605182e-01,5.1107287129e-01,5.0699357049e-01,4.9565272557e-01,4.8640081631e-01,4.8557559986e-01,4.7290528133e-01,4.7366812096e-01,4.8258567938e-01,4.7498894365e-01,4.8031642502e-01,4.8329159944e-01,4.7844358179e-01
35.250000,5.1868092618e-01,5.2323562092e-01,5.1496987554e-01,5.2655478888e-01,5.2287082712e-01,5.2401818775e-01,5.1911876992e-01,5.1873575289e-01,5.1086879881e-01,5.0701561213e-01,4.9581620358e-01,4.8625808701e-01,4.8555719955e-01,4.7298209221e-01,4.7356235460e-01,4.8241550817e-01,4.7487286330e-01,4.8025657853e-01,4.8339552268e-01,4.7881443024e-01
35.300000,5.1889159768e-01,5.2330451711e-01,5.1495515995e-01,5.2643683686e-01,5.2255283937e-01,5.2417548198e-01,5.1926949487e-01,5.1868676171e-01,5.1067032496e-01,5.0698807465e-01,4.9605962184e-01,4.8611399386e-01,4.8547654770e-01,4.7307727700e-01,4.7348673122e-01,4.8218475928e-01,4.7477223980e-01,4.8015195936e-01,4.8351343348e-01,4.7923234732e-01
35.350000,5.1912541114e-01,5.2330792644e-01,5.1495805957e-01,5.2634297276e-01,5.2226812665e-01,5.2435047197e-01,5.1941536821e-01,5.1859495938e-01,5.1048511116e-01,5.0691512711e-01,4.9637199005e-01,4.8597242912e-01,4.8533458970e-01,4.7318545689e-01,4.7344359598e-01,4.8189375727e-01,4.7469316439e-01,4.8000646181e-01,4.8363905113e-01,4.7969596928e-01
35.400000,5.1937572761e-01,5.2324858868e-01,5.1498655332e-01,5.2626368133e-01,5.2201887127e-01,5.2454114701e-01,5.1955878478e-01,5.1845687333e-01,5.1032056356e-01,5.0680359164e-01,4.9673975538e-01,4.8583456795e-01,4.8513498091e-01,4.7330305911e-01,4.7343363599e-01,4.8154544912e-01,4.7464097939e-01,4.7982503041e-01,4.8376502069e-01,4.8020313852e-01
35.450000,5.1963515909e-01,5.2313136546e-01,5.1504803129e-01,5.2619064668e-01,5.2180498706e-01,5.2474442944e-01,5.1970206499e-01,5.1826973102e-01,5.1018396012e-01,5.0666266550e-01,4.9714727593e-01,4.8569873399e-01,4.8488322531e-01,4.7342879988e-01,4.7345635923e-01,4.8114493927e-01,4.7461998128e-01,4.7961329395e-01,4.8388370809e-01,4.8075064244e-01
