# E0 = 12.75
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_39,n_40,n_41,n_42,n_43,n_44,n_45,n_46,n_47,n_48,n_49,n_50
16.400000,5.4139780918e-01,5.3245547285e-01,5.2683195648e-01,5.1171502254e-01,5.2219204847e-01,5.4279670656e-01,5.3063450498e-01,4.9978296449e-01,5.3208129879e-01,5.0423175007e-01,4.7037224486e-01,5.6979929460e-01,5.1215526866e-01,4.8943483759e-01,4.8699604578e-01,4.9315461325e-01,4.8390491719e-01,4.8393718533e-01,4.8861255471e-01,4.9469726145e-01,5.0325073570e-01,5.1055401453e-01,5.0399304244e-01,5.0120878414e-01,5.1354313244e-01,4.8795016660e-01,5.0239425364e-01,5.0835265060e-01,4.6908184039e-01,4.8446850869e-01,5.2793194429e-01,5.2014249742e-01,4.9104157059e-01,5.0014723249e-01,4.8164822422e-01,5.1416217826e-01,4.8217969698e-01,5.2288150122e-01,4.7235492007e-01,5.0199411903e-01,4.9114521881e-01,4.7713925928e-01,5.1895522118e-01,4.4904714725e-01,4.9573225488e-01,4.6474060794e-01,4.9688495119e-01,4.6043702249e-01,4.6869351153e-01,4.6076003389e-01
16.450000,5.4300115421e-01,5.3013070950e-01,5.2789844193e-01,5.0918830199e-01,5.2530067907e-01,5.3990363864e-01,5.3394041942e-01,5.0164591497e-01,5.2797335678e-01,5.0463026517e-01,4.7050363803e-01,5.6836025089e-01,5.1355681669e-01,4.8945816347e-01,4.8582583332e-01,4.9276229493e-01,4.8457812312e-01,4.8231867227e-01,4.8812140231e-01,4.9674285790e-01,5.0356702913e-01,5.1266367757e-01,5.0299125226e-01,5.0124111966e-01,5.1349933836e-01,4.8880047288e-01,5.0314636377e-01,5.0642968609e-01,4.6809968140e-01,4.8297850594e-01,5.2944286608e-01,5.1900342598e-01,4.8920896780e-01,5.0099953615e-01,4.8367753623e-01,5.1351618690e-01,4.8263423955e-01,5.2251015417e-01,4.7510819015e-01,5.0052030093e-01,4.8880067068e-01,4.8438432917e-01,5.1518819078e-01,4.4790830006e-01,4.9452187294e-01,4.6450266376e-01,5.0093543719e-01,4.5612240470e-01,4.7388490413e-01,4.5787176097e-01
16.500000,5.4477572911e-01,5.2748594190e-01,5.2915054950e-01,5.0652218984e-01,5.2883852933e-01,5.3665771949e-01,5.3681265714e-01,5.0435918702e-01,5.2338322218e-01,5.0510338634e-01,4.7090169729e-01,5.6647090943e-01,5.1503774095e-01,4.8966818606e-01,4.8459044982e-01,4.9236889142e-01,4.8529507105e-01,4.8073617856e-01,4.8757116819e-01,4.9886885071e-01,5.0389291946e-01,5.1452159105e-01,5.0217082806e-01,5.0130532599e-01,5.1317934027e-01,4.8997450177e-01,5.0372915848e-01,5.0426256838e-01,4.6747156128e-01,4.8167313175e-01,5.3065392165e-01,5.1764625278e-01,4.8767144505e-01,5.0179938924e-01,4.8564502618e-01,5.1297583034e-01,4.8324942999e-01,5.2177491688e-01,4.7807016406e-01,4.9894770622e-01,4.8657470759e-01,4.9174439690e-01,5.1070577539e-01,4.4770110460e-01,4.9281306899e-01,4.6444142069e-01,5.0475478161e-01,4.5201186028e-01,4.7922458638e-01,4.5481503335e-01
16.550000,5.4669259012e-01,5.2454869486e-01,5.3058816496e-01,5.0373935623e-01,5.3273578059e-01,5.3313802206e-01,5.3922437671e-01,5.0783228828e-01,5.1842747085e-01,5.0561766694e-01,4.7154541247e-01,5.6416228369e-01,5.1656507073e-01,4.9008474567e-01,4.8329974654e-01,4.9196797044e-01,4.8603104680e-01,4.7922122624e-01,4.8699219511e-01,5.0103311452e-01,5.0423656954e-01,5.1610924760e-01,5.0154569797e-01,5.0139797917e-01,5.1260780176e-01,4.9145361941e-01,5.0412579624e-01,5.0188208062e-01,4.6718551778e-01,4.8057026034e-01,5.3153193898e-01,5.1608803397e-01,4.8644493743e-01,5.0253796623e-01,4.8754144418e-01,5.1256179825e-01,4.8399092854e-01,5.2071197748e-01,4.8118658377e-01,4.9731732838e-01,4.8453044380e-01,4.9905468467e-01,5.0563876256e-01,4.4839820581e-01,4.9060928603e-01,4.6457278899e-01,5.0826749139e-01,4.4820731315e-01,4.8460743285e-01,4.5163885931e-01
16.600000,5.4872412361e-01,5.2135248278e-01,5.3220732227e-01,5.0087278030e-01,5.3690720711e-01,5.2943849163e-01,5.4115670280e-01,5.1196317212e-01,5.1323341120e-01,5.0614499554e-01,4.7240786433e-01,5.6147514724e-01,5.1809661833e-01,4.9072259482e-01,4.8196090823e-01,4.9155270981e-01,4.8675677830e-01,4.7780639514e-01,4.8641393561e-01,5.0319510496e-01,5.0460473871e-01,5.1741947888e-01,5.0111974127e-01,5.0151407668e-01,5.1182334549e-01,4.9320530551e-01,5.0432511084e-01,4.9932136274e-01,4.6722571631e-01,4.7968921905e-01,5.3205005860e-01,5.1435218499e-01,4.8554007505e-01,5.0321051085e-01,4.8935464561e-01,5.1229469404e-01,4.8482121577e-01,5.1936680202e-01,4.8440460352e-01,4.9566712754e-01,4.8272468639e-01,5.0614441000e-01,5.0013380385e-01,4.4994518656e-01,4.8792694548e-01,4.6490692750e-01,5.1140163488e-01,4.4479993927e-01,4.8992877594e-01,4.4838893052e-01
16.650000,5.5083348376e-01,5.1793755768e-01,5.3399239790e-01,4.9796168871e-01,5.4125113967e-01,5.2566017497e-01,5.4259538297e-01,5.1662878129e-01,5.0792850447e-01,5.0664639196e-01,4.7346278687e-01,5.5846211826e-01,5.1959171496e-01,4.9159579231e-01,4.8059029321e-01,4.9111776620e-01,4.8744681062e-01,4.7652505600e-01,4.8586470019e-01,5.0531914513e-01,5.0500247064e-01,5.1845559841e-01,5.0088748194e-01,5.0164593876e-01,5.1086757000e-01,4.9519366043e-01,5.0432439981e-01,4.9661817746e-01,4.6757460174e-01,4.7904689833e-01,5.3218677761e-01,5.1245955293e-01,4.8495960299e-01,5.0380618090e-01,4.9107302541e-01,5.1218802459e-01,4.8569677225e-01,5.1778166699e-01,4.8767127794e-01,4.9403666996e-01,4.8120858610e-01,5.1284926936e-01,4.9435356679e-01,4.5227206016e-01,4.8479986564e-01,4.6545023086e-01,5.1409574942e-01,4.4187075402e-01,4.9509363535e-01,4.4511824614e-01
16.700000,5.5298177093e-01,5.1435567850e-01,5.3591882379e-01,4.9505561445e-01,5.4565196902e-01,5.2191469560e-01,5.4353559251e-01,5.2169722014e-01,5.0265144747e-01,5.0708302562e-01,4.7467989487e-01,5.5518531875e-01,5.2100111740e-01,4.9270984060e-01,4.7920393066e-01,4.9065694467e-01,4.8807662172e-01,4.7540320045e-01,4.8537280315e-01,5.0736987407e-01,5.0543421812e-01,5.1922978769e-01,5.0083893507e-01,5.0178613534e-01,5.0978549442e-01,4.9737537383e-01,5.0412439192e-01,4.9381568382e-01,4.6821060357e-01,4.7865453996e-01,5.3192272725e-01,5.1043485371e-01,4.8469983667e-01,5.0431970132e-01,4.9269358645e-01,5.1225725083e-01,4.8658084428e-01,5.1600313629e-01,4.9093118147e-01,4.9246714853e-01,4.8001918413e-01,5.1900444182e-01,4.8846928876e-01,4.5528491692e-01,4.8127466893e-01,4.6620489624e-01,5.1629618409e-01,4.3948572650e-01,5.0001362449e-01,4.4187625322e-01
16.750000,5.5512804273e-01,5.1066677256e-01,5.3795575028e-01,4.9220917632e-01,5.4998550563e-01,5.1831540170e-01,5.4398186102e-01,5.2702523626e-01,4.9754543437e-01,5.0741473303e-01,4.7602320206e-01,5.5170896659e-01,5.2227516057e-01,4.9406245944e-01,4.7782108617e-01,4.9016211157e-01,4.8862959369e-01,4.7446214398e-01,4.8496876133e-01,5.0931392184e-01,5.0590516884e-01,5.1976005751e-01,5.0095691712e-01,5.0192657982e-01,5.0861917145e-01,4.9970000167e-01,5.0372901742e-01,4.9096240070e-01,4.6910942900e-01,4.7851520235e-01,5.3124394453e-01,5.0830728312e-01,4.8474781327e-01,5.0474690249e-01,4.9421342805e-01,5.1251400964e-01,4.8744066832e-01,5.1407339462e-01,4.9412794678e-01,4.9099470774e-01,4.7918599992e-01,5.2445590219e-01,4.8265950590e-01,4.5887286760e-01,4.7741439245e-01,4.6717400917e-01,5.1796115431e-01,4.3769958582e-01,5.0460940693e-01,4.3871781012e-01
16.800000,5.5722958404e-01,5.0693739740e-01,5.4006609753e-01,4.8948218430e-01,5.5412140000e-01,5.1497666824e-01,5.4394682111e-01,5.3246533763e-01,4.9275216117e-01,5.0760273152e-01,4.7745336968e-01,5.4810133221e-01,5.2337109230e-01,4.9564722583e-01,4.7646676781e-01,4.8962962127e-01,4.8908727140e-01,4.7371841311e-01,4.8467330878e-01,5.1111904335e-01,5.0641516863e-01,5.2007316823e-01,5.0121598993e-01,5.0206061237e-01,5.0741111972e-01,5.0211126901e-01,5.0314728961e-01,4.8811191855e-01,4.7024928833e-01,4.7862240060e-01,5.3014833642e-01,5.0611586514e-01,4.8508780596e-01,5.0509604954e-01,4.9563547307e-01,5.1296460419e-01,4.8824607564e-01,5.1203217946e-01,4.9720702283e-01,4.8966157331e-01,4.7871993692e-01,5.2907006245e-01,4.7708624286e-01,4.6291060322e-01,4.7329076038e-01,4.6835091225e-01,5.1906214178e-01,4.3654343158e-01,5.0881455049e-01,4.3569031884e-01
16.850000,5.5924145560e-01,5.0324003274e-01,5.4220677432e-01,4.8693869878e-01,5.5792890201e-01,5.1201238720e-01,5.4345130418e-01,5.3786827592e-01,4.8840318644e-01,5.0761284057e-01,4.7892781347e-01,5.4443025190e-01,5.2424763181e-01,4.9744987631e-01,4.7516468578e-01,4.8905023134e-01,4.8944037134e-01,4.7318548954e-01,4.8451047801e-01,5.1275900246e-01,5.0696530502e-01,5.2020024415e-01,5.0158641495e-01,5.0219246437e-01,5.0619681213e-01,5.0454570827e-01,5.0238831128e-01,4.8531706393e-01,4.7160358889e-01,4.7895838033e-01,5.2863952116e-01,5.0389539861e-01,4.8568984778e-01,5.0537440581e-01,4.9696069950e-01,5.1361778952e-01,4.8897283658e-01,5.0992032542e-01,5.0011338958e-01,4.8850342961e-01,4.7862842560e-01,5.3273963725e-01,4.7190456283e-01,4.6727027360e-01,4.6898407560e-01,4.6972720554e-01,5.1958431701e-01,4.3603268121e-01,5.1257393291e-01,4.3284326185e-01
16.900000,5.6111977090e-01,4.9965183153e-01,5.4433165905e-01,4.8464596608e-01,5.6128513342e-01,5.0953170515e-01,5.4252082383e-01,5.4308768634e-01,4.8461856133e-01,5.0741991868e-01,4.8040707912e-01,5.4076160081e-01,5.2487132303e-01,4.9945102781e-01,4.7393917414e-01,4.8842030069e-01,4.8968249600e-01,4.7287163662e-01,4.8449930333e-01,5.1420662127e-01,5.0755295356e-01,5.2017489650e-01,5.0203202864e-01,5.0232764667e-01,5.0501791941e-01,5.0693353948e-01,5.0146456253e-01,4.8262700068e-01,4.7314145399e-01,4.7949626459e-01,5.2672706519e-01,5.0167822971e-01,4.8651958317e-01,5.0559556219e-01,4.9819025912e-01,5.1446954199e-01,4.8960551595e-01,5.0777405721e-01,5.0279722599e-01,4.8755497144e-01,4.7891043627e-01,5.3538497559e-01,4.6725015306e-01,4.7182333019e-01,4.6458229553e-01,4.7128835970e-01,5.1952837316e-01,4.3616573330e-01,5.1584445029e-01,4.3021799578e-01
16.950000,5.6282054751e-01,4.9625266840e-01,5.4638924191e-01,4.8267076543e-01,5.6407562543e-01,5.0763171699e-01,5.4118542971e-01,5.4798570360e-01,4.8150533457e-01,5.0700790036e-01,4.8185314987e-01,5.3715816259e-01,5.2520810568e-01,5.0162308790e-01,4.7281677183e-01,4.8773374673e-01,4.8980856899e-01,4.7278255709e-01,4.8465444731e-01,5.1543795962e-01,5.0817222236e-01,5.2002966134e-01,5.0251070788e-01,5.0247577893e-01,5.0391358064e-01,5.0920243180e-01,5.0039818171e-01,4.8008597849e-01,4.7482766411e-01,4.8020346660e-01,5.2442752040e-01,4.9949283116e-01,4.8753988724e-01,5.0577168749e-01,4.9933172262e-01,5.1551070230e-01,4.9013958724e-01,5.0562676329e-01,5.0521733384e-01,4.8684861553e-01,4.7955325184e-01,5.3695742586e-01,4.6324184473e-01,4.7644365632e-01,4.6018087783e-01,4.7301351873e-01,5.1891016962e-01,4.3692531395e-01,5.1859435068e-01,4.2785177397e-01
17.000000,5.6430129301e-01,4.9312475491e-01,5.4832417123e-01,4.8107749860e-01,5.6619953334e-01,5.0639464473e-01,5.3948226586e-01,5.5243803594e-01,4.7915548511e-01,5.0636868094e-01,4.8323217001e-01,5.3367852735e-01,5.2523225747e-01,5.0393441806e-01,4.7182182021e-01,4.8699108144e-01,4.8981047273e-01,4.7292184759e-01,4.8498354565e-01,5.1643639175e-01,5.0881112466e-01,5.1979906910e-01,5.0298044006e-01,5.0265003530e-01,5.0291617348e-01,5.1128901769e-01,4.9921805515e-01,4.7773342019e-01,4.7663074579e-01,4.8105225568e-01,5.2177209207e-01,4.9737287663e-01,4.8871531359e-01,5.0591786919e-01,5.0039106813e-01,5.1672281887e-01,4.9056677089e-01,5.0351555195e-01,5.0732947845e-01,4.8641296456e-01,4.8052975065e-01,5.3743390042e-01,4.5997057198e-01,4.8100359176e-01,4.5587618487e-01,4.7487566973e-01,5.1775765936e-01,4.3827338965e-01,5.2080233371e-01,4.2577091048e-01
17.050000,5.6552212501e-01,4.9034943477e-01,5.5008065851e-01,4.7992343170e-01,5.6757486378e-01,5.0588509021e-01,5.3745341121e-01,5.5633731630e-01,4.7764263101e-01,5.0550338675e-01,4.8451543960e-01,5.3037020093e-01,5.2492096449e-01,5.0634904322e-01,4.7097546096e-01,4.8619372856e-01,4.8967455291e-01,4.7328891085e-01,4.8548671860e-01,5.1718400485e-01,5.0945543675e-01,5.1952145374e-01,5.0340404394e-01,5.0286152232e-01,5.0205168013e-01,5.1313537504e-01,4.9795543220e-01,4.7560388544e-01,4.7851635962e-01,4.8201016108e-01,5.1879436447e-01,4.9535113061e-01,4.9000240304e-01,5.0604715398e-01,5.0137511312e-01,5.1807710642e-01,4.9088969091e-01,5.0148008249e-01,5.0910058907e-01,4.8626811393e-01,4.8180585827e-01,5.3682245704e-01,4.5750734389e-01,4.8538089780e-01,4.5176939092e-01,4.7684238305e-01,5.1611663144e-01,4.4015614430e-01,5.2246480338e-01,4.2400161742e-01
17.100000,5.6644517243e-01,4.8799355521e-01,5.5160241066e-01,4.7925156699e-01,5.6813734240e-01,5.0614191349e-01,5.3512780572e-01,5.5958533055e-01,4.7701300438e-01,5.0441737222e-01,4.8568164350e-01,5.2728500683e-01,5.2426872645e-01,5.0883783525e-01,4.7030130515e-01,4.8534772280e-01,4.8939331571e-01,4.7388526132e-01,4.8616162232e-01,5.1767509704e-01,5.1008833359e-01,5.1924032598e-01,5.0374644165e-01,5.0311943770e-01,5.0133703687e-01,5.1468903935e-01,4.9664541315e-01,4.7372740655e-01,4.8045054668e-01,4.8304565548e-01,5.1553272989e-01,4.9345257896e-01,4.9135676675e-01,5.0617369078e-01,5.0229033358e-01,5.1954034282e-01,4.9111580350e-01,4.9955973433e-01,5.1050269258e-01,4.8642735247e-01,4.8333818898e-01,5.3516006819e-01,4.5590096359e-01,4.8946436129e-01,4.4796003925e-01,4.7887459024e-01,5.1404485928e-01,4.4250436136e-01,5.2359092369e-01,4.2256697102e-01
17.150000,5.6704092623e-01,4.8612602941e-01,5.5283541389e-01,4.7910352153e-01,5.6784594435e-01,5.0719157875e-01,5.3254937404e-01,5.6211772195e-01,4.7728457352e-01,5.0313122724e-01,4.8670989795e-01,5.2445933191e-01,5.2327200135e-01,5.1136695977e-01,4.6981454495e-01,4.8445692079e-01,4.8896339728e-01,4.7470977824e-01,4.8700317214e-01,5.1792129627e-01,5.1070009396e-01,5.1900466782e-01,5.0397443650e-01,5.0341670368e-01,5.0077348516e-01,5.1589651752e-01,4.9532514274e-01,4.7212936470e-01,4.8239740380e-01,4.8412634551e-01,5.1203115029e-01,4.9170045620e-01,4.9272963145e-01,5.0631413703e-01,5.0313748334e-01,5.2107805429e-01,4.9125366765e-01,4.9778913132e-01,5.1151212663e-01,4.8690057319e-01,4.8507592143e-01,5.3250728742e-01,4.5517702313e-01,4.9315017414e-01,4.4454355087e-01,4.8092518328e-01,5.1160790752e-01,4.4523509514e-01,5.2419981234e-01,4.2148386042e-01
17.200000,5.6728308146e-01,4.8480812612e-01,5.5372579763e-01,4.7950812352e-01,5.6668088278e-01,5.0903558716e-01,5.2976141903e-01,5.6388777231e-01,4.7844801095e-01,5.0167409745e-01,4.8757911267e-01,5.2192183758e-01,5.2193565170e-01,5.1389128540e-01,4.6952606654e-01,4.8351892066e-01,4.8838020808e-01,4.7574564429e-01,4.8799922066e-01,5.1791815421e-01,5.1125731839e-01,5.1883113990e-01,5.0407914719e-01,5.0378508274e-01,5.0037975774e-01,5.1672394339e-01,4.9403566258e-01,4.7083508182e-01,4.8432510170e-01,4.8522372491e-01,5.0834434230e-01,4.9011990513e-01,4.9407087337e-01,5.0648946564e-01,5.0392245622e-01,5.2265737146e-01,4.9132329005e-01,4.9619098804e-01,5.1212026809e-01,4.8769289466e-01,4.8696126077e-01,5.2894896477e-01,4.5533469975e-01,4.9634651324e-01,4.4160879193e-01,4.8294325085e-01,5.0887926591e-01,4.4825565514e-01,5.2432013226e-01,4.2076464984e-01
17.250000,5.6715534936e-01,4.8409585093e-01,5.5422505391e-01,4.8048600600e-01,5.6464682743e-01,5.1165577647e-01,5.2681308821e-01,5.6487587008e-01,4.8047113501e-01,5.0008835065e-01,4.8827684685e-01,5.1969943216e-01,5.2028270942e-01,5.1637519878e-01,4.6944565619e-01,4.8255026698e-01,4.8765766509e-01,4.7698587875e-01,4.8915544846e-01,5.1769850914e-01,5.1176621427e-01,5.1877074617e-01,5.0405323341e-01,5.0422913530e-01,5.0020042963e-01,5.1708859698e-01,4.9279640315e-01,4.6983673035e-01,4.8618616347e-01,4.8629600356e-01,5.0451689284e-01,4.8872592852e-01,4.9532069173e-01,5.0671578316e-01,5.0464229405e-01,5.2424081385e-01,4.9133770202e-01,4.9477748438e-01,5.1232537684e-01,4.8879772170e-01,4.8892950686e-01,5.2458866968e-01,4.5634563956e-01,4.9897053441e-01,4.3923236900e-01,4.8487231650e-01,5.0593758876e-01,4.5146288086e-01,5.2398117793e-01,4.2041405119e-01
17.300000,5.6664099600e-01,4.8403193765e-01,5.5428728756e-01,4.8204082353e-01,5.6176849281e-01,5.1500347214e-01,5.2375258807e-01,5.6508028259e-01,4.8329378076e-01,4.9841848914e-01,4.8878182071e-01,5.1779749616e-01,5.1833477754e-01,5.1876373403e-01,4.6956802553e-01,4.8155254076e-01,4.8680751308e-01,4.7840080083e-01,4.9045322404e-01,5.1727439095e-01,5.1217207105e-01,5.1879916500e-01,5.0384492024e-01,5.0479173382e-01,5.0018935070e-01,5.1700463086e-01,4.9167255674e-01,4.6917848546e-01,4.8797542560e-01,4.8733127212e-01,5.0060708353e-01,4.8755256398e-01,4.9643204905e-01,5.0701506953e-01,5.0531182903e-01,5.2580285094e-01,4.9132613876e-01,4.9355443576e-01,5.1213706523e-01,4.9020743743e-01,4.9091861311e-01,5.1955421586e-01,4.5816805545e-01,5.0096157692e-01,4.3748582271e-01,4.8666272194e-01,5.0287081770e-01,4.5475465919e-01,5.2322590853e-01,4.2043899991e-01
17.350000,5.6573587047e-01,4.8465241834e-01,5.5387752210e-01,4.8416367103e-01,5.5809669973e-01,5.1900847119e-01,5.2063570108e-01,5.6452197677e-01,4.8683866543e-01,4.9671387890e-01,4.8908401414e-01,5.1621879749e-01,5.1613111561e-01,5.2101154387e-01,4.6988841520e-01,4.8054295387e-01,4.8585328169e-01,4.7996675382e-01,4.9187947966e-01,5.1667379501e-01,5.1247394281e-01,5.1894326058e-01,5.0346953162e-01,5.0545575064e-01,5.0035587595e-01,5.1644311171e-01,4.9068407575e-01,4.6885726111e-01,4.8966439109e-01,4.8830738564e-01,4.9666431705e-01,4.8661911164e-01,4.9736251431e-01,5.0739717287e-01,5.0593542268e-01,5.2729862443e-01,4.9131336875e-01,4.9251268092e-01,5.1157242453e-01,4.9190294291e-01,4.9285848632e-01,5.1398858800e-01,4.6073203323e-01,5.0227725020e-01,4.3642394687e-01,4.8826411876e-01,4.9976782442e-01,4.5802522978e-01,5.2209820380e-01,4.2083612626e-01
17.400000,5.6444005003e-01,4.8597903239e-01,5.5297042596e-01,4.8683100167e-01,5.5370489720e-01,5.2357844372e-01,5.1752434478e-01,5.6323390727e-01,4.9101192864e-01,4.9503066421e-01,4.8917178891e-01,5.1495859057e-01,5.1371418405e-01,5.2307622219e-01,4.7039991716e-01,4.7953867920e-01,4.8482607846e-01,4.8165987436e-01,4.9341634387e-01,5.1591413197e-01,5.1265956184e-01,5.1920654431e-01,5.0293160827e-01,5.0622184232e-01,5.0068609067e-01,5.1540261262e-01,4.8985079161e-01,4.6886518652e-01,4.9122965148e-01,4.8920552878e-01,4.9273466048e-01,4.8593084302e-01,4.9807428639e-01,5.0787271921e-01,5.0652185140e-01,5.2869360644e-01,4.9133004215e-01,4.9164905215e-01,5.1066430074e-01,4.9386082580e-01,4.9468456049e-01,5.0804649433e-01,4.6394623036e-01,5.0289857944e-01,4.3608931154e-01,4.8963102964e-01,4.9671642039e-01,4.6117560741e-01,5.2063938146e-01,4.2160027208e-01
17.450000,5.6275864239e-01,4.8802057529e-01,5.5155282453e-01,4.9000377726e-01,5.4868788163e-01,5.2859723284e-01,5.1447938984e-01,5.6125830451e-01,4.9570479185e-01,4.9342319230e-01,4.8903804753e-01,5.1400095106e-01,5.1113281721e-01,5.2491255708e-01,4.7109440550e-01,4.7856498341e-01,4.8375858046e-01,4.8345791167e-01,4.9503710698e-01,5.1501660890e-01,5.1272371027e-01,5.1958941056e-01,5.0224282512e-01,5.0708809207e-01,5.0116445059e-01,5.1389563342e-01,4.8919327205e-01,4.6918702631e-01,4.9265310093e-01,4.9001188309e-01,4.8887183526e-01,4.8548789802e-01,4.9854439760e-01,5.0845456161e-01,5.0707838953e-01,5.2994438610e-01,4.9140584470e-01,4.9095905357e-01,5.0944791348e-01,4.9604877582e-01,4.9633731276e-01,5.0189058910e-01,4.6769880754e-01,5.0282402428e-01,4.3651124910e-01,4.9072124440e-01,4.9379842522e-01,4.6411392846e-01,5.1889110637e-01,4.2272027043e-01
17.500000,5.6074084100e-01,4.9078573038e-01,5.4963701458e-01,4.9365169844e-01,5.4317461227e-01,5.3397288032e-01,5.1158547862e-01,5.5869915068e-01,5.0080914211e-01,4.9191585914e-01,4.8870816425e-01,5.1330516357e-01,5.0839331644e-01,5.2644090543e-01,4.7193320376e-01,4.7762506733e-01,4.8266522077e-01,4.8532600299e-01,4.9669529317e-01,5.1399213495e-01,5.1265623691e-01,5.2007320678e-01,5.0141030398e-01,5.0805201206e-01,5.0178285971e-01,5.1194479911e-01,4.8873256911e-01,4.6980423602e-01,4.9392212537e-01,4.9071317149e-01,4.8512385496e-01,4.8527683238e-01,4.9875850827e-01,5.0914936060e-01,5.0761538048e-01,5.3101092446e-01,4.9157044602e-01,4.9043589740e-01,5.0796255690e-01,4.9843039301e-01,4.9775937402e-01,4.9569057288e-01,4.7186207035e-01,5.0207344190e-01,4.3770476174e-01,4.9150102052e-01,4.9108704547e-01,4.6676072103e-01,5.1689876522e-01,4.2417967169e-01
17.550000,5.5835285725e-01,4.9423524764e-01,5.4721725349e-01,4.9767662239e-01,5.3727686178e-01,5.3950373942e-01,5.0887530539e-01,5.5555543749e-01,5.0616403177e-01,4.9063909880e-01,4.8813619475e-01,5.1288788429e-01,5.0560734585e-01,5.2767278946e-01,4.7293882105e-01,4.7676441368e-01,4.8159788285e-01,4.8724955770e-01,4.9838079318e-01,5.1287810776e-01,5.1248159835e-01,5.2066305669e-01,5.0048034616e-01,5.0909172655e-01,5.0251032006e-01,5.0957054941e-01,4.8847471169e-01,4.7068079959e-01,4.9503018253e-01,4.9130470101e-01,4.8153490867e-01,4.8527718635e-01,4.9871113991e-01,5.0996129276e-01,5.0814462572e-01,5.3185377025e-01,4.9185411230e-01,4.9007480295e-01,5.0624526918e-01,5.0096636182e-01,4.9890471762e-01,4.8961402720e-01,4.7629958942e-01,5.0068295929e-01,4.3967056262e-01,4.9194397918e-01,4.8864784195e-01,4.6904855132e-01,5.1470685794e-01,4.2595920552e-01
17.600000,5.5563535040e-01,4.9833329526e-01,5.4433448872e-01,5.0200678227e-01,5.3114796652e-01,5.4504682994e-01,5.0642405008e-01,5.5193184972e-01,5.1164428648e-01,4.8961873154e-01,4.8734439895e-01,5.1269906013e-01,5.0280397532e-01,5.2856474874e-01,4.7408296166e-01,4.7599976173e-01,4.8058163551e-01,4.8919202401e-01,5.0005988414e-01,5.1168969021e-01,5.1220060813e-01,5.2133255363e-01,4.9947191433e-01,5.1019837319e-01,5.0332051845e-01,5.0681224043e-01,4.8842923865e-01,4.7178233143e-01,4.9597690104e-01,4.9177615185e-01,4.7813557261e-01,4.8545005644e-01,4.9839704097e-01,5.1089249720e-01,5.0869555771e-01,5.3245181962e-01,4.9229010710e-01,4.8987083024e-01,5.0433728882e-01,5.0361288849e-01,4.9973720567e-01,4.8382226521e-01,4.8086859218e-01,4.9870628201e-01,4.4239380492e-01,4.9203203805e-01,4.8653885152e-01,4.7092494626e-01,5.1235877964e-01,4.2804097287e-01
17.650000,5.5262139433e-01,5.0302624870e-01,5.4103515711e-01,5.0655484277e-01,5.2494135500e-01,5.5044257735e-01,5.0428897742e-01,5.4791776092e-01,5.1711642928e-01,4.8890500746e-01,4.8635703766e-01,5.1269723932e-01,5.0003183565e-01,5.2908942299e-01,4.7534663383e-01,4.7535013777e-01,4.7965107204e-01,4.9112265461e-01,5.0171056791e-01,5.1045043487e-01,5.1182287064e-01,5.2205510079e-01,4.9841548670e-01,5.1135708054e-01,5.0419439674e-01,5.0371832517e-01,4.8860400001e-01,4.7307681004e-01,4.9676549672e-01,4.9214170464e-01,4.7497869379e-01,4.8579377214e-01,4.9783224274e-01,5.1192846730e-01,5.0925463766e-01,5.3277177696e-01,4.9289376990e-01,4.8980657053e-01,5.0226641391e-01,5.0631604078e-01,5.0022478099e-01,4.7846141620e-01,4.8542088656e-01,4.9620971917e-01,4.4583902765e-01,4.9175027688e-01,4.8480349315e-01,4.7234756176e-01,5.0989060483e-01,4.3040178816e-01
